Date,Open,High,Low,Close,Volume
2010-09-09,79.12391045626897,79.12391045626897,78.07407078296235,78.21302032470703,26500
2010-09-10,78.49094521608365,78.62989480351506,78.19760981570232,78.5681381225586,8600
2010-09-13,79.47900523628887,79.61795478295565,79.123913259127,79.55619812011719,33750
2010-09-14,79.38635696491676,79.8804042955571,79.03126504714287,79.5407485961914,59400
2010-09-15,79.21652015031002,79.80319057082801,79.0466923324726,79.74143981933594,9250
2010-09-16,79.52533179016544,79.75691636603922,79.27831099097227,79.71060180664062,59550
2010-09-17,80.18918728173435,80.18918728173435,79.52531789562289,79.78778076171875,49350
2010-09-20,80.08112291237015,81.08464813232422,79.86498046854986,81.08464813232422,19000
2010-09-21,81.06920225118466,81.39342179127861,80.49796783487375,80.8376235961914,19250
2010-09-22,80.71414428976762,81.08467853915299,80.25098089511745,80.4053726196289,18100
2010-09-23,79.7568760348496,80.54425259366975,79.60249032196327,79.74143981933594,33350
2010-09-24,80.67128921768993,81.41637640234599,80.60919713861196,81.36980438232422,24100
2010-09-27,81.47843522033625,81.47843522033625,80.98170471191406,80.98170471191406,15000
2010-09-28,80.96624566721052,81.50953674316406,80.26772433996409,81.50953674316406,49850
2010-09-29,81.16800908995415,81.43189152790858,80.88860067245757,81.1214370727539,15900
2010-09-30,81.64919471003562,82.02174118046017,80.68679138345796,80.99724578857422,44750
2010-10-01,81.55607314269557,81.61816521608111,80.84203206304005,81.27666473388672,17100
2010-10-04,81.69577195208649,81.69577195208649,80.32977603494238,80.59365844726562,88700
2010-10-05,81.5094919932104,82.42532924802964,81.35426774856661,82.36324310302734,19850
2010-10-06,82.36323781014288,82.4874160135928,81.97517130204625,82.2235336303711,276900
2010-10-07,82.65819144290026,82.65819144290026,81.74235396752093,82.17698669433594,49900
2010-10-08,82.28565412145153,82.8444710738163,82.00625156669662,82.79790496826172,61550
2010-10-11,82.82893047675255,82.92206266477153,82.48742999688028,82.6581802368164,14200
2010-10-12,82.56503106348823,83.23250595483596,82.06830638919578,83.13937377929688,42050
2010-10-13,83.49644228034464,84.03973335480575,83.23255381458596,83.63614654541016,74450
2010-10-14,83.58952784378941,83.68266594231295,82.89101282985143,83.32564544677734,19100
2010-10-15,83.85345791304344,83.8845039613425,82.82896200488702,83.48091125488281,54950
2010-10-18,83.52746222914791,84.16389125525215,83.38775800773836,84.08627319335938,22850
2010-10-19,83.1549141907732,83.57402684757197,82.28564283725424,82.75132751464844,38550
2010-10-20,82.99971732042917,83.94660112571448,82.99971732042917,83.63614654541016,22800
2010-10-21,84.02420337602751,84.41227007526096,83.27911602407063,83.76031494140625,29400
2010-10-22,83.94656948005253,83.9776095970959,83.77581922918212,83.96208953857422,24850
2010-10-25,84.61403586303446,84.81583214588979,84.17940318127793,84.21044921875,29600
2010-10-26,83.76026964741143,84.25699428010844,83.72922361768978,84.19490814208984,15000
2010-10-27,83.62061386496077,83.99316051578566,83.21702708787625,83.93106842041016,17150
2010-10-28,84.4122385045199,84.45880459615496,83.63610539633197,83.99312591552734,19250
2010-10-29,83.89998376122216,84.14834610699755,83.82237163843462,84.05521392822266,13400
2010-11-01,84.5364240653161,84.92449065311658,83.63611266076059,84.10179138183594,51550
2010-11-02,84.76925675167179,84.92448100057868,84.48984836649898,84.75373077392578,26100
2010-11-03,84.92449494421588,85.11077117919922,84.07074959220165,85.11077117919922,31850
2010-11-04,86.0731809399754,86.77170206817532,85.9489967743279,86.70960998535156,49000
2010-11-05,86.8493130082956,87.15976749668823,86.6785627436083,87.05110931396484,48300
2010-11-08,86.83375518719711,86.98898533518762,86.53882678815218,86.94241333007812,43400
2010-11-09,87.06662444599556,87.15976256367003,85.99556273915846,86.25944519042969,35700
2010-11-10,86.27497015543018,86.61646474003133,85.62301518223443,86.58541870117188,28200
2010-11-11,85.90243592387243,86.36811473066223,85.70063960307351,86.30602264404297,24000
2010-11-12,85.68509820896719,86.04211873599893,84.89343910524069,85.23493957519531,39450
2010-11-15,85.6074766996769,85.77822099451785,85.09522605087848,85.15731811523438,202750
2010-11-16,84.61401991372473,84.61401991372473,83.41878026419084,83.79132080078125,32850
2010-11-17,83.8689441294376,84.17939856570979,83.65162780047483,83.85342407226562,42450
2010-11-18,84.66060506463046,85.31255406558516,84.66060506463046,85.0952377319336,26100
2010-11-19,84.98656556666164,85.32806598982204,84.62954508855077,85.2970199584961,20250
2010-11-22,84.92447179697407,85.21940612792969,84.27252291650882,85.21940612792969,25350
2010-11-23,84.25702159692686,84.31911367650093,83.7602968031876,84.02418518066406,142400
2010-11-24,84.5519543171022,85.20390337526439,84.5519543171022,85.11077117919922,30100
2010-11-26,84.56747030259271,84.90897079551988,84.4588121314661,84.62956237792969,32650
2010-11-29,84.10179748112026,84.72270643520147,83.55850658736917,84.55195617675781,46000
2010-11-30,83.7913392877038,84.48986034970719,83.68268111377287,83.96208953857422,91950
2010-12-01,85.31258379243997,85.94901295764924,85.28153774518243,85.85588073730469,33350
2010-12-02,85.94898468779434,87.00452626165543,85.94898468779434,86.97348022460938,60650
2010-12-03,86.66303862016655,87.2839416464106,86.64751263969016,87.19080352783203,184100
2010-12-06,87.05108269267173,87.25287301520416,86.92689856672096,87.08212280273438,64150
2010-12-07,87.96693504265595,87.99798108157897,87.08214365834262,87.11318969726562,109000
2010-12-08,87.2373860308588,87.50126851640142,86.89588547646034,87.47022247314453,69050
2010-12-09,87.96695561454283,87.96695561454283,87.4391905937082,87.79621124267578,54850
2010-12-10,88.0756045746965,88.38605314023135,87.8738082699574,88.32396697998047,73950
2010-12-13,88.72753442609675,88.82067252841487,88.33946788190958,88.37051391601562,77050
2010-12-14,88.5723139173198,88.75858420839651,88.21529339216202,88.41708374023438,59650
2010-12-15,88.27736929107964,88.63438977478133,87.88930277556584,88.02900695800781,43600
2010-12-16,88.13768245286046,88.60336710025712,87.79618787857619,88.54127502441406,60600
2010-12-17,88.4791731349673,88.74305554589256,88.33946894052875,88.66544342041016,59150
2010-12-20,88.92936538970196,89.05354365315826,88.44816055541762,88.85175323486328,72600
2010-12-21,89.14664193516103,89.48814236948284,89.08454987047975,89.39500427246094,76200
2010-12-22,89.51919676030055,89.72099304199219,89.44158462778104,89.72099304199219,108250
2010-12-23,89.59683243993342,89.65891860530706,89.37951605755738,89.58130645751953,57400
